Image_ID,Pothole,Number of Potholes,Level,Unnamed: 4,FullImagePath
pothole_image_29748,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29748.jpg
pothole_image_29749,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29749.jpg
pothole_image_2975,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2975.jpg
pothole_image_29750,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29750.jpg
pothole_image_29751,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29751.jpg
pothole_image_29752,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29752.jpg
pothole_image_29753,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29753.jpg
pothole_image_29754,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29754.jpg
pothole_image_29755,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29755.jpg
pothole_image_29756,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29756.jpg
pothole_image_29758,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29758.jpg
pothole_image_29761,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29761.jpg
pothole_image_29762,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29762.jpg
pothole_image_29763,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29763.jpg
pothole_image_29764,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29764.jpg
pothole_image_29765,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29765.jpg
pothole_image_29766,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29766.jpg
pothole_image_29767,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29767.jpg
pothole_image_29768,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29768.jpg
pothole_image_29769,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29769.jpg
pothole_image_29770,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29770.jpg
pothole_image_29771,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29771.jpg
pothole_image_29772,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29772.jpg
pothole_image_29773,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29773.jpg
pothole_image_29774,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29774.jpg
pothole_image_29776,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29776.jpg
pothole_image_29777,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29777.jpg
pothole_image_29778,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29778.jpg
pothole_image_29779,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29779.jpg
pothole_image_29780,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29780.jpg
pothole_image_29781,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29781.jpg
pothole_image_29782,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29782.jpg
pothole_image_29783,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29783.jpg
pothole_image_29784,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29784.jpg
pothole_image_29785,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29785.jpg
pothole_image_29786,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29786.jpg
pothole_image_29787,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29787.jpg
pothole_image_29788,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29788.jpg
pothole_image_2979,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2979.jpg
pothole_image_29790,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29790.jpg
pothole_image_29791,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29791.jpg
pothole_image_29792,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29792.jpg
pothole_image_29793,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29793.jpg
pothole_image_29794,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29794.jpg
pothole_image_29795,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29795.jpg
pothole_image_29796,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29796.jpg
pothole_image_29798,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29798.jpg
pothole_image_29799,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29799.jpg
pothole_image_298,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_298.jpg
pothole_image_2980,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2980.jpg
pothole_image_29800,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29800.jpg
pothole_image_29801,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29801.jpg
pothole_image_29802,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29802.jpg
pothole_image_29803,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29803.jpg
pothole_image_29804,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29804.jpg
pothole_image_29805,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29805.jpg
pothole_image_29806,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29806.jpg
pothole_image_29807,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29807.jpg
pothole_image_29808,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29808.jpg
pothole_image_29809,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29809.jpg
pothole_image_2981,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2981.jpg
pothole_image_29810,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29810.jpg
pothole_image_29811,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29811.jpg
pothole_image_29812,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29812.jpg
pothole_image_29813,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29813.jpg
pothole_image_29814,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29814.jpg
pothole_image_29815,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29815.jpg
pothole_image_29816,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29816.jpg
pothole_image_29817,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29817.jpg
pothole_image_29818,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29818.jpg
pothole_image_29819,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29819.jpg
pothole_image_2982,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2982.jpg
pothole_image_29820,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29820.jpg
pothole_image_29821,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29821.jpg
pothole_image_29822,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29822.jpg
pothole_image_29823,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29823.jpg
pothole_image_29824,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29824.jpg
pothole_image_29826,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29826.jpg
pothole_image_29827,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29827.jpg
pothole_image_29828,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29828.jpg
pothole_image_29829,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29829.jpg
pothole_image_2983,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2983.jpg
pothole_image_29830,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29830.jpg
pothole_image_29831,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29831.jpg
pothole_image_29832,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29832.jpg
pothole_image_29833,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29833.jpg
pothole_image_29834,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29834.jpg
pothole_image_29835,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29835.jpg
pothole_image_29836,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29836.jpg
pothole_image_29837,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29837.jpg
pothole_image_29838,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29838.jpg
pothole_image_29839,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29839.jpg
pothole_image_2984,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2984.jpg
pothole_image_29840,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29840.jpg
pothole_image_29841,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29841.jpg
pothole_image_29842,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29842.jpg
pothole_image_29843,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29843.jpg
pothole_image_29844,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29844.jpg
pothole_image_29845,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29845.jpg
pothole_image_29846,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29846.jpg
pothole_image_29847,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29847.jpg
pothole_image_29848,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29848.jpg
pothole_image_29850,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29850.jpg
pothole_image_29851,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29851.jpg
pothole_image_29852,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29852.jpg
pothole_image_29853,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29853.jpg
pothole_image_29854,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29854.jpg
pothole_image_29855,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29855.jpg
pothole_image_29856,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29856.jpg
pothole_image_29857,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29857.jpg
pothole_image_29858,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29858.jpg
pothole_image_29859,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29859.jpg
pothole_image_2986,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2986.jpg
pothole_image_29860,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29860.jpg
pothole_image_29861,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29861.jpg
pothole_image_29862,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29862.jpg
pothole_image_29863,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29863.jpg
pothole_image_29864,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29864.jpg
pothole_image_29865,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29865.jpg
pothole_image_29866,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29866.jpg
pothole_image_29867,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29867.jpg
pothole_image_29868,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29868.jpg
pothole_image_29869,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29869.jpg
pothole_image_2987,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2987.jpg
pothole_image_29870,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29870.jpg
pothole_image_29871,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29871.jpg
pothole_image_29872,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29872.jpg
pothole_image_29873,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29873.jpg
pothole_image_29874,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29874.jpg
pothole_image_29875,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29875.jpg
pothole_image_29877,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29877.jpg
pothole_image_29878,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29878.jpg
pothole_image_29879,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29879.jpg
pothole_image_29880,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29880.jpg
pothole_image_29881,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29881.jpg
pothole_image_29882,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29882.jpg
pothole_image_29883,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29883.jpg
pothole_image_29884,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29884.jpg
pothole_image_29885,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29885.jpg
pothole_image_29886,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29886.jpg
pothole_image_29887,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29887.jpg
pothole_image_29888,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29888.jpg
pothole_image_29889,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29889.jpg
pothole_image_29890,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29890.jpg
pothole_image_29891,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29891.jpg
pothole_image_29892,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29892.jpg
pothole_image_29893,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29893.jpg
pothole_image_29894,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29894.jpg
pothole_image_29895,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29895.jpg
pothole_image_29896,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29896.jpg
pothole_image_29897,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29897.jpg
pothole_image_29898,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29898.jpg
pothole_image_29899,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29899.jpg
pothole_image_299,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_299.jpg
pothole_image_2990,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2990.jpg
pothole_image_29900,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29900.jpg
